"Project","File Path","Feature"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\ConditionalOnRefreshScopeTests.java","AssertJ"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\ConfigRefreshTests.java","Mockito"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\ConfigRefreshTests.java","Mockito"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaClientConfigServerAutoConfigurationTests.java","AssertJ"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationTests.java","AssertJ"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationTests.java","Mockito"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationTests.java","Mockito"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationWebClientIntegrationTests.java","Test"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationWebClientIntegrationTests.java","AssertJ"
"spring-cloud-netflix","D:\JUnit5Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationWebClientTests.java","AssertJ"
