"Project","File Path","Feature"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\client\TestAuthenticatedURL.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestAltKerberosAuthenticationHandler.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestAuthenticationFilter.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestAuthenticationFilter.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestAuthenticationFilter.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestAuthenticationFilter.java","Hamcrest"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestAuthenticationFilter.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestJWTRedirectAuthenticationHandler.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestKerberosAuthenticationHandler.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestLdapAuthenticationHandler.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestMultiSchemeAuthenticationHandler.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\server\TestPseudoAuthenticationHandler.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestRandomSignerSecretProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestRandomSignerSecretProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestRandomSignerSecretProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestZKSignerSecretProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestZKSignerSecretProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestZKSignerSecretProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestZKSignerSecretProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-auth\src\test\java\org\apache\hadoop\security\authentication\util\TestZKSignerSecretProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestConfiguration.java","Hamcrest"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestConfiguration.java","Hamcrest"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestConfiguration.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestConfServlet.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestConfServlet.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestConfServlet.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Hamcrest"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Hamcrest"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Hamcrest"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestReconfiguration.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestStorageUnit.java","Hamcrest"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\conf\TestStorageUnit.java","Hamcrest"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\crypto\CryptoStreamsTestBase.java","AssertJ"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\crypto\key\kms\TestLoadBalancingKMSClientProvider.java","Mockito"
"hadoop","D:\JUnit5Projects\hadoop\hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\crypto\key\kms\TestLoadBalancingKMSClientProvider.java","Mockito"
